"x1i10hfl href","xpdipgo src","_ap3a","x1i10hfl href 3","x1ejq31n","x1lliihq 2","x1lliihq 3","x1lliihq 4"
"https://www.instagram.com/istianiirni_/","https://scontent.cdninstagram.com/v/t51.82787-19/698457932_18390517681081699_4050804799562610276_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=64ASehSBt_4Q7kNvwFo5f2k&_nc_oc=AdrKKOQlSUaWcVdqN_w8yb9_2AOkfP0Fh3R7-K4A3-OE5h8ykleJW8z6L6wdnvzCiZk&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af7Wr0UTtw2gzOOdQFxany33kIgTlGamRLboJcrdbEhq4A&oe=6A11A471","istianiirni_","https://www.instagram.com/p/DYY4wB5j0kv/c/18594899422053949/","1d","Baru terasa, skor 11 masih ketinggian itu nyata adanya💔💔😭😭😭","Reply",""
"https://www.instagram.com/yusuf.labeck/","https://scontent.cdninstagram.com/v/t51.2885-19/332431092_177090961721536_7792231545628987902_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=9FIOtk8OQTQQ7kNvwHonTIJ&_nc_oc=Adpb7xHYYRfsbgmgqEYuA5gFyIeh1jU9qDqCy7E5gZOnBkaYucn3COLQEqtyWQEhM8U&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af40B68fFFHhysQdiIzEIeW6TvTiwFlsKsMWxuu69yRz3Q&oe=6A11AA17","yusuf.labeck","https://www.instagram.com/p/DYY4wB5j0kv/c/17965242080922902/","1d","presiden aing.. pantes di pecat ku pak habibi.. pinter dimana nyaa🤣🤣🤣","Reply","See translation"
"https://www.instagram.com/yusro.mflikhh/","https://scontent.cdninstagram.com/v/t51.82787-19/670746740_18358869259229566_3690306404414284317_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44ODguQzMifQ%3D%3D&_nc_ohc=3flTBzosEBcQ7kNvwFCgyl-&_nc_oc=Adq-wKFxIWC_T4PIfcnM88aHPMZcPa_sTTHpE8zd_ia4XWkUipkCOUYz5aDaNEkHZb0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af6NfM2zz4efzyvZrkG51lpodsKEf42IRDBVpmUG8H4E3Q&oe=6A11A0F4","yusro.mflikhh","https://www.instagram.com/p/DYY4wB5j0kv/c/18114616855832117/","1d","Nyesel saya pak","Reply",""
"https://www.instagram.com/rfharahap20/","https://scontent.cdninstagram.com/v/t51.82787-19/612027708_17983932023926531_823301380291968576_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ynYBjnqp3CYQ7kNvwEsYaQE&_nc_oc=AdqNhfpf13Evf4VaaNh0IwqCfulQfrKdybmlE7WuLAo7WrB32LdtflZQKZ5r7uzdWAs&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af4uPG9MoV3jPtycvk2ZvuH7RyNku3YpxUWoKW54418r7Q&oe=6A11AA8E","rfharahap20","https://www.instagram.com/p/DYY4wB5j0kv/c/18055100192753481/","1d","","Reply",""
"https://www.instagram.com/mhmmdrnggap/","https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=_4tC3MUfCWEQ7kNvwFdSquc&_nc_oc=Adp1ADEbWJu41bTJ0C856cyDSfl5tNpbYV8w2cjvQxiStqETuxtacAhEHLUF6s3i8Go&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af7VgDo7FM0ynmJOEGa3f28lGGxX36IUlGCXl2h0K2FdIg&oe=6A11A5A2","mhmmdrnggap","https://www.instagram.com/p/DYY4wB5j0kv/c/18168621193438661/","1d","belibet kek jmt","2 likes","Reply"
"https://www.instagram.com/wulandheddy/","https://scontent.cdninstagram.com/v/t51.2885-19/162049432_458649418883839_930394348893948006_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=rdfVuNmRXtUQ7kNvwHw9MJz&_nc_oc=AdphVtNnapiMRuEIzH1Y7nIevr-AIWTNdOLTRDrAyI4C8jKz5MyNJ2D8Ed9Dp93YwgY&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5QCCkLGuq6e1r18dmTfINwXdrySKrCunT8ohpRFxKX5Q&oe=6A11A5D2","wulandheddy","https://www.instagram.com/p/DYY4wB5j0kv/c/17857671513649449/","1d","Asbun nya gak kira2 sumpah","Reply",""
"https://www.instagram.com/cicahprwt/","https://scontent.cdninstagram.com/v/t51.82787-19/672417446_18111172168831056_7645857867605943623_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=CxR7On2extQQ7kNvwGVoc7O&_nc_oc=Adq9tQEc5Q4MPbDNhCgQChf90Ti_kXx5DyN8_isSZOtHkbRJKr9ljpvlMF_-wo1niGg&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af6t8zFjlB0dDZ4gr8eoSkvNlkc2SpZ1QO8A2rPIJRbD0g&oe=6A11C6A1","cicahprwt","https://www.instagram.com/p/DYY4wB5j0kv/c/17897159706307918/","1d","di DIHH","Reply",""
"https://www.instagram.com/u.sasuke23/","https://scontent.cdninstagram.com/v/t51.2885-19/472929555_1545781006814594_5978329510665841333_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=100&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=wNOtVkmH-vYQ7kNvwFtyRcR&_nc_oc=AdoXhGTbYsxm4lY7edXFgdCg8DvSUKUowqjCz3O-9m6fBzz3TvwOdbxIRgGrY0y6d98&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5X614oC57-K29ONQ3Au9RIx7oHgHUen5zwXypdyoTjZA&oe=6A11A9E8","u.sasuke23","https://www.instagram.com/p/DYY4wB5j0kv/c/18176173828361879/","1d","cosplay seperti pak Soeharto biar konoha banyak hutangnya tapi ke rakyat rasa tulus sayangnya luar biasa pak Prabowo. banyaknya pemerintah dikasih tugas tapi tidak amanah sama jabatannya semakin banyak pembenci pak Prabowo. emang dari dulu sampe sekarang yg selalu disalahkan presiden. padahal yg gak beres itu bawahannya🤣 negara konoha mau dikasih presiden bagus juga tetep disalahin dibenci🤣","Reply",""
"https://www.instagram.com/anassafingi/","https://scontent.cdninstagram.com/v/t51.2885-19/412437735_880240897017029_4278511627743567632_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTUuQzMifQ%3D%3D&_nc_ohc=9EvS3egyruMQ7kNvwFmgOmt&_nc_oc=AdoViqVSAqCHOkjX6p5xm455klfD_5M9oJ_HkOWGrc2Ux7RP40UgvdwcFRn3m-WQbLI&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af78AdG8xM2V1fk1O0ES9S4lOHWTbP-ffvn9_UpB16m7DQ&oe=6A11B8F7","anassafingi","https://www.instagram.com/p/DYY4wB5j0kv/c/18087789800346711/","1d","😭","Reply",""
"https://www.instagram.com/vebrinarieka23/","https://scontent.cdninstagram.com/v/t51.2885-19/238310498_203768311767503_1598042069175437451_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ezzjbJRpWbAQ7kNvwHKVcNq&_nc_oc=AdqQW4Qk-_XFekiuyhB2aRcauR3g7Kz0Hc-ADfv-lGCyZA8ix4Y51PY_c7M7clQkaic&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5axjUxUAglRU1xarwxuwo2ksnifvPsjc-reUH5UyCVNw&oe=6A11AC17","vebrinarieka23","https://www.instagram.com/p/DYY4wB5j0kv/c/18096683342518336/","1d","Inget akhirat pak...","Reply",""
"https://www.instagram.com/nani_aqueena/","https://scontent.cdninstagram.com/v/t51.82787-19/662412013_18426954100138514_3434918912036084213_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=E-C2ZNKDQSoQ7kNvwHyr_lJ&_nc_oc=AdpfxxLmRDajBrYH95r6uJ99BRbFpXVLnUQwzQP6obcbhEL43J5u1R-we4GF2HmunKU&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af4ZyhITd6AWLVL4lVENCvZLlB87xuixCWJRo-3JP0Bmbw&oe=6A119781","nani_aqueena","https://www.instagram.com/p/DYY4wB5j0kv/c/18080957183146584/","1d","Bukan pilihan saya😢👏","Reply",""
"https://www.instagram.com/agusnardi_92/","https://scontent.cdninstagram.com/v/t51.2885-19/20226069_680667342131789_3512416832965312512_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4yMDAuQzMifQ%3D%3D&_nc_ohc=0UtHoepeL74Q7kNvwGYtM6p&_nc_oc=AdphPlAv3D-8o_OP4_mheCYBKLuvF-hWi4rtEDjAiF_T8kI4LeerPLelF62N2ccwkxE&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5y-fDKO-DTiv1T5AI0bNg0tyGK-4YqJ5dOYklwUvqpjQ&oe=6A11B54C","agusnardi_92","https://www.instagram.com/p/DYY4wB5j0kv/c/18121649914647539/","1d","Astaghfirullahalazim,,","Reply",""
"https://www.instagram.com/900dd3m0n/","https://scontent.cdninstagram.com/v/t51.82787-19/670846393_17934302670230407_4647344857586429330_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=YztV6cJ3CSAQ7kNvwEO8SqN&_nc_oc=AdpRyXZ82BGMP4q5NC7-x0-imrGo4hBa2akFGUy-a7c6RzhxOpbH8dM1zrJ51k1FY-4&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af6a49-GVw5-R-j_nqZko6oUJ-JJ8v4ijRaR-Rjks8UEVw&oe=6A11A146","900dd3m0n","https://www.instagram.com/p/DYY4wB5j0kv/c/17983872188829804/","1d","Kog bisa beginian mimpin negara 💔","Reply",""
"https://www.instagram.com/lalahenna95/","https://scontent.cdninstagram.com/v/t51.82787-19/652412790_18532643596068829_4165842244026774297_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=wHBSB2dDgf0Q7kNvwGVSKbg&_nc_oc=Ado5vLf_kw6EHebUhxlOaVjFrhdDCawlXD-wL2dsVLi_Py1Ez9NTkbYt66mWUYCalE0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=Ck35stVPE4oxmHFsZZBapw&_nc_ss=7b6a8&oh=00_Af5b0zHfC8oPihhLnDnMdrhpeJxasoHXKqeSsZ-UWJ7p-Q&oe=6A11BEDF","lalahenna95","https://www.instagram.com/p/DYY4wB5j0kv/c/18589817332001455/","1d","Pak banyakin istighfar pak, udah tua 😢","Reply",""
"https://www.instagram.com/kedai_krispong/","https://scontent.cdninstagram.com/v/t51.2885-19/417148941_295642109686839_3567577068849118787_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDE4LkMzIn0%3D&_nc_ohc=yMbGQJZd5rsQ7kNvwHuPkIU&_nc_oc=AdpvUz7YMLsTq_phYpxpSDRIytuISei9JKLylaYWCX-N-_zA-AUQ09MBEmGHGLnjE90&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af4bC4kNac66EqFwXqZVt163j4PEt5OzKbcf8-guV0XGdQ&oe=6A11CE1A","kedai_krispong","https://www.instagram.com/p/DYY4wB5j0kv/c/17868455055617193/","1d","Taik kucing","Reply",""
"https://www.instagram.com/tatik.hartatik1/","https://scontent.cdninstagram.com/v/t51.2885-19/116236803_330407664802255_2172820314541894903_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy40ODAuQzMifQ%3D%3D&_nc_ohc=g2yNL6hUPuYQ7kNvwFIJ7lF&_nc_oc=AdpbWhFCOttowWr0uxcerSYex7or9C1Wm1yQAIxG5vXOdVRjXk58C53tZw9gLz-37pc&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af6iTVaWVI9joOWByyx2d7L-bCveb3odEUUfURAW_Ye3tw&oe=6A11A743","tatik.hartatik1","https://www.instagram.com/p/DYY4wB5j0kv/c/18533551939075166/","1d","Presiden nya masa g paham sich?????jika rupiah melemah rakyat susah...rakyat kena imbas dr bahan2 pokok semua yg naek...aman klau harga tinggi susah terjangkau rakyat kecil.....masa g paham dia????","Reply",""
"https://www.instagram.com/pramesti_furnishings_tegal/","https://scontent.cdninstagram.com/v/t51.2885-19/375978666_1501581927277613_930673777825275453_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=O1mDgXUBNGoQ7kNvwGc-hcb&_nc_oc=Adr_wJy77T4RgDQaFKthZDcDv5DbUCFzGA1hpG_6CbF6in-f4sEcOWoiadozKfZa5i0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5Q3fP9rbfpol9SN4-WEYXAWrHh4P6jXAxqyu2txoinWw&oe=6A11B1E7","pramesti_furnishings_tegal","https://www.instagram.com/p/DYY4wB5j0kv/c/18153113395422303/","1d","MBG untuk daerah terpencil pak😢","Reply","See translation"
"https://www.instagram.com/anzhratul/","https://scontent.cdninstagram.com/v/t51.2885-19/289825986_117877790816672_4128475354085432270_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=u9e5a402a0AQ7kNvwEarZmO&_nc_oc=AdrCyxm3hZ8585LDFUw-in_tGS4_4-x1tQ-uQSzhWgTdcuQT00Grl_C9LFjlYytpWZ4&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af79aXmea5GZ97CDaeh1QGosYajlH-UJG_E5vzQKOREOZw&oe=6A11C6B9","anzhratul","https://www.instagram.com/p/DYY4wB5j0kv/c/17888260683531965/","1d","Aman apanyaaaa🤧","Reply",""
"https://www.instagram.com/stnrphyiii/","https://scontent.cdninstagram.com/v/t51.82787-19/675434802_18442682890115981_2277837340968309065_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=vQXNWgNwZmwQ7kNvwFKz3vu&_nc_oc=Adqo98ktjHUpy4mJP_BR91bGdEdhm63RkQtAgcaWuhrh3uJuoI9v0HFExEjnxuA6zt0&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=w3NT9vSyZhPy0OjX6eSSLg&_nc_ss=7b6a8&oh=00_Af4TD0g9B8oFyy6xPyW9OzubH9K3qwZQQKbgqdY6eOCPtw&oe=6A119BE1","stnrphyiii","https://www.instagram.com/p/DYY4wB5j0kv/c/18405955531198066/","1d","Ngomong apa sih pak 😭","Reply",""
"https://www.instagram.com/hestinursyafaati/","https://scontent.cdninstagram.com/v/t51.82787-19/606931607_18428940214114466_4132587206509248855_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=105&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ZD1ZSwWS5S8Q7kNvwH_JLdu&_nc_oc=AdrQXwdUMoK3Vumr2lnJqt7W3FTdCLMoIyaeGvI_qKMQR4y_q_KxW5sFMEueG8PiUiw&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=w3NT9vSyZhPy0OjX6eSSLg&_nc_ss=7b6a8&oh=00_Af4Gs1eZDIizFyJZpyUr-m8SOxEfjC_wW_SihwbnfEQMjA&oe=6A11A265","hestinursyafaati","https://www.instagram.com/p/DYY4wB5j0kv/c/17888699547537012/","1d","Bloonnya ngebloon banget Allahuakbar 😩😩😩😩😩","Reply","See translation"
"https://www.instagram.com/dorasetiawan/","https://scontent.cdninstagram.com/v/t51.2885-19/10895435_669611549816866_1138875688_a.jpg?_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=ikWVaSKd3w0Q7kNvwGho2jU&_nc_oc=Adqw90nJ9xA8ziqJ_gu-EuRotlsIbGM4BSOyhkkGdwp8Tx4wNxkH8J1q01_AgQ4eEDw&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5xKsFdQoQW0ZyVbpjW0MhnpztfMRpZ-pNjXjSFWkyU_w&oe=6A11CB9E","dorasetiawan","https://www.instagram.com/p/DYY4wB5j0kv/c/18102328754048633/","1d","Akan saya akan saya pidatonya begitu terus, orang desa ga pke dolar orang kota juga ga pke dolar tp dolar nilainya tinggi juga pengaruh ke daya beli sampe ke desa2 sekelas macan asia ngomongnya asal bunyi","Reply",""
"https://www.instagram.com/ssalmana_/","https://scontent.cdninstagram.com/v/t51.82787-19/649750382_18412839265124787_1098897770958286539_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=GZAKiFAN6DUQ7kNvwG50zTu&_nc_oc=AdrMmtBwleiVCO2PITQIXa1eyscMwZQ8_0ELtC6ckHTUngy7H03fctE4RyDFAU4WlaM&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=w3NT9vSyZhPy0OjX6eSSLg&_nc_ss=7b6a8&oh=00_Af6xgr6XrsrBdGVkaO_01Zym_2Vh5RwOv1G1r5voMri9WA&oe=6A119F80","ssalmana_","https://www.instagram.com/p/DYY4wB5j0kv/c/18102070985019687/","1d","kumaha bapa we","Reply","See translation"
"https://www.instagram.com/dyan.nurhandayani/","https://scontent.cdninstagram.com/v/t51.2885-19/129726175_449855086025100_8191070618834342553_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=111&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=EY40Dlgq58AQ7kNvwGAvsXJ&_nc_oc=AdqsVL1iieHxX-_5e7JkDJ57PIl4rSnh8jukyIukrjuO9pj03RJJHyg09_BNkZXjW4c&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af4au0xG7pDkZpg-oGECFRKJVJS3QiN8p1EBVu5vFiKvSA&oe=6A11C22C","dyan.nurhandayani","https://www.instagram.com/p/DYY4wB5j0kv/c/18094546858945977/","1d","Seperti nya bapak sebagai pemimpin hanya melihat By Data aja yaaa pak??? Gak lihat langsung bagaimana rakyat di lapangan bagaimana ...uang 100ribu aja gak bs memenuhi makan sehari (bisa kalau gas beras masih ada)  kok sampai hati bilang rakyat di desa gak pake Dolar aja kok😢 bapak pasti paham laaaah gimana dolar sangat aman mempengaruhi kehidupan rakyat indonesia","Reply",""
"https://www.instagram.com/jie_zrone/","https://scontent.cdninstagram.com/v/t51.82787-19/662360390_18371746978166924_74017795735907760_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=sUQzo0nBGacQ7kNvwGYiXWp&_nc_oc=AdpjDhA1LxKzKTcUQ1rPZYcZDZA8yxLlvdgFalSDQSLBeMsWaoDrv62ibEZfdpXSigY&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=w3NT9vSyZhPy0OjX6eSSLg&_nc_ss=7b6a8&oh=00_Af4cB_1DUIBswIx7_jmAtYia0tts4C9am_rjcrhecTe1jg&oe=6A11CCF9","jie_zrone","https://www.instagram.com/p/DYY4wB5j0kv/c/18164392966429126/","1d","Mending ngga usah pidato ni orang...sm sekali ngga ngasih pencerahan dan harapan","Reply",""
"https://www.instagram.com/alfiansyahjuve06/","https://scontent.cdninstagram.com/v/t51.2885-19/20759297_1285035718288650_7456473451067342848_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NjAuQzMifQ%3D%3D&_nc_ohc=Pm1Yjd3T3XQQ7kNvwEvZNed&_nc_oc=AdoaBYja-DxXNavKdC8jItlKyyTlcbPo6VHqh53unZvqNqASZONsvdbUcKdxQEcNcEo&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_ss=7b6a8&oh=00_Af5KBSuoqAkX6rpKdC5OjawjFn0xWRty26tm73F7Mm-ieQ&oe=6A11C738","alfiansyahjuve06","https://www.instagram.com/p/DYY4wB5j0kv/c/18132559240499685/","1d","Semakin kesini malah semakin kesana, hadeh ngigo ini bapak😭","Reply",""
"https://www.instagram.com/ahmdiskndr15_/","https://scontent.cdninstagram.com/v/t51.75761-19/511563128_18410698999104138_25952301289168732_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=fu3qOz5N3bsQ7kNvwEjIpdh&_nc_oc=Adqlky5-cMNyD0Fz2jF_9M7jJp9gxodTAvWQGtQ44442Gywe_NKbq_D39bOQcW18kCM&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=w3NT9vSyZhPy0OjX6eSSLg&_nc_ss=7b6a8&oh=00_Af6atkX82aXIW-n71fFHBkuzaUxISIhmyT3SLhcKjOZ6dw&oe=6A11B4E3","ahmdiskndr15_","https://www.instagram.com/p/DYY4wB5j0kv/c/18113082868886081/","1d","Kita yang gak milihpun kena imbasnya 😢","Reply",""
"https://www.instagram.com/a.vikaaaa_/","https://scontent.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=_4tC3MUfCWEQ7kNvwFdSquc&_nc_oc=Adp1ADEbWJu41bTJ0C856cyDSfl5tNpbYV8w2cjvQxiStqETuxtacAhEHLUF6s3i8Go&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=w3NT9vSyZhPy0OjX6eSSLg&_nc_ss=7b6a8&oh=00_Af5Bh-3aQJDv6Je8dAJ1CWLgsnTFdj71covia7vlCb264g&oe=6A11A5A2","a.vikaaaa_","https://www.instagram.com/p/DYY4wB5j0kv/c/18122194729633872/","1d","Efek keseringan nyawit🤣","2 likes","Reply"
"https://www.instagram.com/shidqialpian/","https://scontent.cdninstagram.com/v/t51.82787-19/655996435_18147623158478612_8677095308070336728_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=0C4sVtdWorcQ7kNvwHfgOMC&_nc_oc=AdoMx051L8-rhEgWyQrLIkbssAOTlWIHusJT6owKwb75TIlEyGWTdE3zsHSTNBBm0bw&_nc_zt=24&_nc_ht=scontent.cdninstagram.com&_nc_gid=w3NT9vSyZhPy0OjX6eSSLg&_nc_ss=7b6a8&oh=00_Af5Peq79cD-pAtP-WO7Bx4tWNcKayPIhu4-TJ4RJFY-Fvw&oe=6A11980D","shidqialpian","https://www.instagram.com/p/DYY4wB5j0kv/c/18100563635469563/","1d","gausa lu bawa bawa nama rakyat buat ngejaga citra lu","Reply",""
